,country,year,co2,co2_per_gdp,share_global_co2,co2_per_capita,co2_per_unit_energy,primary_energy_consumption,energy_per_capita,energy_per_gdp,population,gdp,group1,group2,group3,group4,group5,growth_co2,growth_primary_energy,growth_pop,growth_co2_per_gdp,growth_co2_per_capita,growth_energy_per_gdp,growth_energy_per_capita
788,Luxembourg,1995,9.17,0.507,0.039,22.476,0.271,33.895,83076.075,1.873,408000.0,18101090304.0,0.0,1.0,0.0,0.0,0.0,-0.22602970965563815,-0.0869049863958406,0.06806282722513089,-0.42320819112627983,-0.2753183943253265,-0.14510215837841892,-0.3196512895023611
789,Luxembourg,1996,9.22,0.502,0.038,22.27,0.264,34.871,84229.701,1.898,414000.0,18376615936.0,0.0,1.0,0.0,0.0,0.0,-0.22180958811613774,-0.060612591255623495,0.08376963350785341,-0.42889647326507396,-0.28196034177011126,-0.1332307215364817,-0.3105702869596804
790,Luxembourg,1997,8.573,0.434,0.035,20.412,0.251,34.121,81240.743,1.729,420000.0,19736479744.0,0.0,1.0,0.0,0.0,0.0,-0.2764179608372721,-0.08081678834083134,0.09947643979057591,-0.5062571103526735,-0.3418668386264711,-0.16398871946666263,-0.371957864148202
791,Luxembourg,1998,7.695,0.345,0.032,18.064,0.234,32.937,77317.304,1.477,426000.0,22294710272.0,0.0,1.0,0.0,0.0,0.0,-0.3505232950708981,-0.11271248080601289,0.11518324607329843,-0.6075085324232082,-0.4175721425116879,-0.20436303340522957,-0.4634943697784235
792,Luxembourg,1999,8.148,0.323,0.033,18.905,0.234,34.816,80778.579,1.379,431000.0,25252990976.0,0.0,1.0,0.0,0.0,0.0,-0.31228899392302506,-0.0620942323752054,0.12827225130890052,-0.6325369738339022,-0.39045623085603737,-0.1687446375342314,-0.4990918997457319
793,Luxembourg,2000,8.732,0.313,0.035,20.027,0.235,37.143,85191.319,1.333,436000.0,27865122816.0,0.0,1.0,0.0,0.0,0.0,-0.26299797434166117,0.0005926564478327218,0.14136125654450263,-0.6439135381114904,-0.3542801870062873,-0.12333515108897963,-0.5158009444242645
794,Luxembourg,2001,9.226,0.355,0.036,20.969,0.232,39.809,90474.457,1.532,440000.0,25977962496.0,0.0,1.0,0.0,0.0,0.0,-0.22130317353139767,0.07241184235338474,0.1518324607329843,-0.5961319681456201,-0.3239077865548928,-0.0689687974403636,-0.443516164184526
795,Luxembourg,2002,10.003,0.38,0.039,22.529,0.23,43.531,98043.486,1.654,444000.0,26320701440.0,0.0,1.0,0.0,0.0,0.0,-0.1557224848075625,0.17267853775490952,0.16230366492146597,-0.5676905574516496,-0.273609543769144,0.008920613623786489,-0.39920087177624414
796,Luxembourg,2003,10.476,0.412,0.039,23.436,0.229,45.656,102138.757,1.797,447000.0,25401974784.0,0.0,1.0,0.0,0.0,0.0,-0.11580013504388925,0.22992376282966503,0.17015706806282724,-0.5312855517633674,-0.2443656295340964,0.05106317198075567,-0.3472575372321105
797,Luxembourg,2004,11.844,0.485,0.042,26.204,0.229,51.718,114419.769,2.116,452000.0,24444045312.0,0.0,1.0,0.0,0.0,0.0,-0.00033760972316013973,0.39322755313703833,0.18324607329842932,-0.4482366325369739,-0.1551184910527164,0.17744144215936894,-0.23138394478750454
798,Luxembourg,2005,12.105,0.488,0.041,26.431,0.231,52.489,114605.516,2.117,458000.0,24792096768.0,0.0,1.0,0.0,0.0,0.0,0.021691424713031707,0.41399746774063184,0.19895287958115182,-0.4448236632536974,-0.14779945187812346,0.17935287947014325,-0.23102070468579736
799,Luxembourg,2006,11.936,0.451,0.039,25.614,0.232,51.555,110632.978,1.949,466000.0,26457731072.0,0.0,1.0,0.0,0.0,0.0,0.007427413909520526,0.3888365076371864,0.2198952879581152,-0.4869169510807736,-0.1741415444139932,0.13847331020835865,-0.2920450417726117
800,Luxembourg,2007,11.334,0.393,0.036,23.86,0.226,50.052,105372.167,1.735,475000.0,28851822592.0,0.0,1.0,0.0,0.0,0.0,-0.04338284942606356,0.3483472966784299,0.24345549738219896,-0.552901023890785,-0.2306948250846365,0.08433671349168574,-0.3697784235379586
801,Luxembourg,2008,11.195,0.413,0.035,23.083,0.225,49.684,102441.93,1.834,485000.0,27093080064.0,0.0,1.0,0.0,0.0,0.0,-0.05511478730587444,0.33843377064195457,0.2696335078534031,-0.5301478953356087,-0.25574721908753834,0.05418298648015198,-0.333817653468943
802,Luxembourg,2009,10.648,0.386,0.034,21.424,0.224,47.519,95611.761,1.724,497000.0,27566755840.0,0.0,1.0,0.0,0.0,0.0,-0.10128291694800819,0.2801109883893213,0.3010471204188482,-0.5608646188850966,-0.30923746574238276,-0.01610315469840789,-0.3737740646567381
803,Luxembourg,2010,11.219,0.378,0.034,22.085,0.224,50.043,98508.958,1.688,508000.0,29648912384.0,0.0,1.0,0.0,0.0,0.0,-0.05308912896691435,0.3481048463134074,0.3298429319371728,-0.5699658703071673,-0.2879251974850878,0.013710572804396259,-0.3868507083181984
804,Luxembourg,2011,11.115,0.396,0.032,21.415,0.228,48.754,93937.806,1.735,519000.0,28096120832.0,0.0,1.0,0.0,0.0,0.0,-0.06186698176907499,0.31338056625629684,0.3586387434554974,-0.5494880546075085,-0.30952764791230053,-0.03332905898519148,-0.3697784235379586
805,Luxembourg,2012,10.851,0.352,0.031,20.436,0.227,47.871,90153.375,1.555,531000.0,30788435968.0,0.0,1.0,0.0,0.0,0.0,-0.08414922349763672,0.2895934915546456,0.3900523560209424,-0.5995449374288965,-0.3410930195066903,-0.07227290525700679,-0.43516164184525974
806,Luxembourg,2013,10.304,0.336,0.029,18.976,0.226,45.609,83995.343,1.486,543000.0,30693855232.0,0.0,1.0,0.0,0.0,0.0,-0.13031735313977047,0.22865763314565876,0.4214659685863874,-0.6177474402730374,-0.3881670159600194,-0.1356423923859622,-0.4602252088630585
807,Luxembourg,2014,9.825,0.264,0.028,17.703,0.222,44.186,79614.048,1.186,555000.0,37246500864.0,0.0,1.0,0.0,0.0,0.0,-0.17074611748818377,0.1903235365426577,0.45287958115183247,-0.6996587030716723,-0.42921167177172337,-0.18072829273702504,-0.569197239375227
808,Luxembourg,2015,9.333,0.241,0.027,16.461,0.217,42.953,75755.642,1.109,567000.0,38716084224.0,0.0,1.0,0.0,0.0,0.0,-0.21227211343686703,0.15710783653457613,0.48429319371727747,-0.7258248009101251,-0.46925681122037727,-0.2204333818556401,-0.5971667272066836
809,Luxembourg,2016,9.08,0.225,0.026,15.683,0.214,42.396,73223.311,1.051,579000.0,40329289728.0,0.0,1.0,0.0,0.0,0.0,-0.23362592842673874,0.14210285283262838,0.5157068062827225,-0.7440273037542663,-0.49434144768660326,-0.24649244044948226,-0.6182346531057029
810,Mexico,1990,317.042,0.382,1.397,3.777,0.251,1263.064,15046.689,1.524,83943000.0,829000000000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,Mexico,1991,330.133,0.384,1.425,3.861,0.252,1312.281,15345.988,1.526,85513000.0,860000000000.0,1.0,1.0,1.0,0.0,1.0,0.04129105922874575,0.03896635483237577,0.01870316762565074,0.005235602094240842,0.02223987291501193,0.019891352841811184,0.0013123359580052504
812,Mexico,1992,332.78,0.372,1.483,3.822,0.249,1334.439,15325.164,1.493,87075000.0,894000000000.0,1.0,1.0,1.0,0.0,1.0,0.04964011077396686,0.05650940886605904,0.03731103248633001,-0.026178010471204213,0.011914217633042078,0.01850739388579111,-0.02034120734908131
813,Mexico,1993,338.067,0.376,1.49,3.815,0.252,1341.116,15132.477,1.493,88625000.0,898000000000.0,1.0,1.0,1.0,0.0,1.0,0.06631613477078759,0.061795760151504515,0.05577594319955208,-0.015706806282722526,0.010060894890124386,0.005701453655352381,-0.02034120734908131
814,Mexico,1994,351.528,0.379,1.539,3.899,0.248,1419.73,15747.482,1.53,90156000.0,928000000000.0,1.0,1.0,1.0,0.0,1.0,0.10877423180524994,0.12403647004427323,0.0740145098459669,-0.007853403141361263,0.03230076780513632,0.04657456534125213,0.0039370078740157514
815,Mexico,1995,331.597,0.395,1.421,3.618,0.238,1395.517,15224.427,1.663,91663000.0,839000000000.0,1.0,1.0,1.0,0.0,1.0,0.04590874395190545,0.10486642007055855,0.09196716819746732,0.034031413612565474,-0.04209690230341547,0.011812432622220035,0.09120734908136484
816,Mexico,1996,345.766,0.404,1.438,3.712,0.24,1439.236,15451.232,1.683,93147000.0,855000000000.0,1.0,1.0,1.0,0.0,1.0,0.09059998359838775,0.1394798680035216,0.10964583109967478,0.05759162303664926,-0.01720942546994968,0.02688584844147438,0.10433070866141735
817,Mexico,1997,368.645,0.402,1.524,3.896,0.252,1464.465,15478.807,1.597,94611000.0,917000000000.0,1.0,1.0,1.0,0.0,1.0,0.16276392402268472,0.1594543111037919,0.12708623708945355,0.052356020942408425,0.03150648662960015,0.028718477533495934,0.04790026246719157
818,Mexico,1998,388.357,0.396,1.611,4.043,0.254,1530.352,15931.874,1.56,96056000.0,981000000000.0,1.0,1.0,1.0,0.0,1.0,0.2249386516612943,0.21161873032562087,0.1443002990124251,0.036649214659685896,0.07042626423087106,0.05882922149849708,0.02362204724409451
819,Mexico,1999,390.516,0.387,1.598,4.006,0.252,1548.425,15883.726,1.533,97485000.0,1010000000000.0,1.0,1.0,1.0,0.0,1.0,0.23174847496546216,0.22592758561719745,0.1613237554054537,0.013089005235602106,0.06063012973259203,0.05562931486122962,0.005905511811023554
820,Mexico,2000,396.066,0.354,1.577,4.005,0.244,1621.217,16392.484,1.448,98900000.0,1120000000000.0,1.0,1.0,1.0,0.0,1.0,0.2492540420512109,0.283558869542636,0.17818043195978223,-0.07329842931937179,0.06036536934074656,0.0894412717641735,-0.049868766404199516
821,Mexico,2001,410.698,0.363,1.621,4.095,0.256,1602.697,15979.348,1.418,100298000.0,1130000000000.0,1.0,1.0,1.0,0.0,1.0,0.29540565603295466,0.26889611294439536,0.1948345901385464,-0.049738219895288004,0.08419380460683071,0.06198433422794873,-0.06955380577427828
822,Mexico,2002,411.968,0.361,1.59,4.051,0.249,1655.147,16277.202,1.452,101685000.0,1140000000000.0,1.0,1.0,1.0,0.0,1.0,0.2994114344471712,0.31042211637731726,0.2113577070154748,-0.05497382198952885,0.0725443473656341,0.08177965265315174,-0.04724409448818902
823,Mexico,2003,437.758,0.374,1.611,4.247,0.262,1670.053,16201.366,1.427,103081000.0,1170000000000.0,1.0,1.0,1.0,0.0,1.0,0.3807571236618493,0.3222235769525535,0.2279880395029961,-0.02094240837696337,0.1244373841673285,0.0767396069660242,-0.06364829396325458
824,Mexico,2004,438.857,0.348,1.541,4.199,0.249,1760.562,16845.064,1.397,104515000.0,1260000000000.0,1.0,1.0,1.0,0.0,1.0,0.3842235413604509,0.39388186188506663,0.24507106012413185,-0.08900523560209432,0.11172888535875025,0.11951964980468448,-0.08333333333333333
825,Mexico,2005,463.993,0.341,1.578,4.377,0.248,1874.179,17680.104,1.378,106005000.0,1360000000000.0,1.0,1.0,1.0,0.0,1.0,0.4635064123996191,0.4838353400936136,0.2628212001000679,-0.10732984293193712,0.15885623510722785,0.17501624443756358,-0.09580052493438329
826,Mexico,2006,476.565,0.329,1.569,4.431,0.246,1934.29,17983.358,1.334,107560000.0,1450000000000.0,1.0,1.0,1.0,0.0,1.0,0.5031604645441299,0.5314267527219522,0.2813456750413971,-0.13874345549738218,0.17315329626687845,0.19517044580372464,-0.12467191601049865
827,Mexico,2007,479.787,0.316,1.533,4.395,0.247,1945.29,17818.746,1.28,109171000.0,1520000000000.0,1.0,1.0,1.0,0.0,1.0,0.5133231559225592,0.5401357334228509,0.30053726933752667,-0.17277486910994766,0.16362192216044463,0.1842303645672479,-0.1601049868766404
828,Mexico,2008,492.98,0.314,1.543,4.449,0.248,1986.825,17929.21,1.265,110815000.0,1570000000000.0,1.0,1.0,1.0,0.0,1.0,0.5549359390869351,0.5730200528239265,0.3201219875391635,-0.1780104712041885,0.17791898332009523,0.19157178034317043,-0.16994750656167987
829,Mexico,2009,475.903,0.322,1.513,4.232,0.241,1971.786,17532.595,1.332,112464000.0,1480000000000.0,1.0,1.0,1.0,0.0,1.0,0.5010724131187668,0.5611132927547614,0.33976626996890746,-0.15706806282722513,0.12046597828964788,0.1652128252268656,-0.1259842519685039
830,Mexico,2010,463.783,0.292,1.4,4.065,0.228,2030.344,17795.516,1.277,114093000.0,1590000000000.0,1.0,1.0,1.0,0.0,1.0,0.4628440395909692,0.6074751556532368,0.3591722954862228,-0.23560209424083775,0.07625099285146948,0.18268650332308983,-0.16207349081364836
831,Mexico,2011,484.165,0.281,1.415,4.185,0.227,2128.926,18401.192,1.238,115695000.0,1720000000000.0,1.0,1.0,1.0,0.0,1.0,0.5271320519047952,0.6855250406946914,0.3782566741717594,-0.2643979057591622,0.10802223987291487,0.22293961149858277,-0.18766404199475067
832,Mexico,2012,496.3,0.285,1.428,4.232,0.232,2142.036,18265.225,1.231,117274000.0,1740000000000.0,1.0,1.0,1.0,0.0,1.0,0.5654077377760677,0.6959045622391263,0.3970670574080031,-0.2539267015706807,0.12046597828964788,0.21390327134428033,-0.19225721784776897
833,Mexico,2013,490.13,0.277,1.401,4.125,0.228,2151.945,18109.895,1.216,118827000.0,1770000000000.0,1.0,1.0,1.0,0.0,1.0,0.5459465938266855,0.7037497703995997,0.4155677066580894,-0.2748691099476439,0.09213661636219218,0.20358007000742823,-0.20209973753280844
834,Mexico,2014,481.129,0.266,1.365,3.998,0.225,2141.569,17793.766,1.183,120355000.0,1810000000000.0,1.0,1.0,1.0,0.0,1.0,0.5175560335854558,0.6955348264220972,0.43377053476763994,-0.3036649214659686,0.058512046597828986,0.1825701986662979,-0.22375328083989499
835,Mexico,2015,481.975,0.259,1.369,3.955,0.225,2139.576,17557.943,1.15,121858000.0,1860000000000.0,1.0,1.0,1.0,0.0,1.0,0.5202244497574456,0.6939569174641981,0.45167554173665464,-0.3219895287958115,0.04712734974847761,0.16689744833564374,-0.2454068241469817
836,Mexico,2016,484.629,0.258,1.376,3.929,0.224,2167.348,17573.138,1.153,123333000.0,1880000000000.0,1.0,1.0,1.0,0.0,1.0,0.5285955803962884,0.7159447185574126,0.46924698902826917,-0.32460732984293195,0.040243579560497664,0.16790730505561713,-0.24343832020997375
837,Netherlands,1990,162.385,0.432,0.715,10.851,0.179,909.592,60781.292,2.419,14965000.0,376000000000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Netherlands,1991,170.796,0.439,0.737,11.337,0.184,926.895,61526.372,2.383,15065000.0,389000000000.0,0.0,1.0,0.0,1.0,0.0,0.05179665609508269,0.01902281462457893,0.006682258603407952,0.016203703703703717,0.04478849875587493,0.012258377133543026,-0.014882182720132298
839,Netherlands,1992,170.63,0.424,0.76,11.251,0.182,937.826,61837.403,2.333,15166000.0,402000000000.0,0.0,1.0,0.0,1.0,0.0,0.050774394186655206,0.031040290591825826,0.013431339792849984,-0.018518518518518535,0.03686296193899166,0.017375593134808603,-0.03555188094253818
840,Netherlands,1993,170.818,0.415,0.753,11.188,0.181,945.582,61932.304,2.295,15268000.0,412000000000.0,0.0,1.0,0.0,1.0,0.0,0.05193213658897079,0.039567190564560824,0.020247243568326093,-0.03935185185185189,0.031057045433600564,0.018936945269277843,-0.051260851591566806
841,Netherlands,1994,171.401,0.4,0.75,11.152,0.183,935.355,60859.877,2.18,15369000.0,429000000000.0,0.0,1.0,0.0,1.0,0.0,0.05552236967700231,0.028323687983183708,0.026996324757768125,-0.07407407407407401,0.027739378859091175,0.0012929142736880146,-0.09880115750310041
842,Netherlands,1995,172.966,0.387,0.741,11.182,0.178,973.432,62931.996,2.178,15468000.0,447000000000.0,0.0,1.0,0.0,1.0,0.0,0.06515995935585195,0.07018531385500316,0.033611760775142,-0.10416666666666663,0.030504101004515664,0.035384308711305414,-0.09962794543199674
843,Netherlands,1996,182.148,0.395,0.757,11.704,0.179,1015.347,65241.104,2.202,15563000.0,461000000000.0,0.0,1.0,0.0,1.0,0.0,0.12170459094128157,0.11626641395262931,0.03995990644837955,-0.0856481481481481,0.07861026633489998,0.07337474826958265,-0.08970649028524187
844,Netherlands,1997,175.02,0.349,0.723,11.18,0.175,997.349,63708.035,1.991,15655000.0,501000000000.0,0.0,1.0,0.0,1.0,0.0,0.0778089109215754,0.09647952048830691,0.04610758436351487,-0.19212962962962968,0.030319786194820647,0.0481520366496981,-0.17693261678379493
845,Netherlands,1998,176.137,0.331,0.73,11.186,0.175,1004.02,63763.509,1.887,15746000.0,532000000000.0,0.0,1.0,0.0,1.0,0.0,0.08468762508852425,0.10381357795583074,0.052188439692616106,-0.23379629629629625,0.030872730623905543,0.04906471879538192,-0.21992558908639934
846,Netherlands,1999,170.727,0.298,0.699,10.781,0.172,991.745,62625.973,1.731,15836000.0,573000000000.0,0.0,1.0,0.0,1.0,0.0,0.0513717400006159,0.09031851643374174,0.05820247243568326,-0.31018518518518523,-0.00645101833932359,0.03034948648343962,-0.2844150475403059
847,Netherlands,2000,171.887,0.27,0.684,10.793,0.171,1004.565,63077.05,1.58,15926000.0,636000000000.0,0.0,1.0,0.0,1.0,0.0,0.05851525695107313,0.10441274769347143,0.06421650517875042,-0.37499999999999994,-0.005345129481153958,0.037770799607221274,-0.3468375361719719
848,Netherlands,2001,176.799,0.275,0.698,11.037,0.169,1043.198,65126.596,1.625,16018000.0,642000000000.0,0.0,1.0,0.0,1.0,0.0,0.08876435631369903,0.14688563663708576,0.07036418309388573,-0.3634259259259259,0.01714127730163118,0.07149081332459989,-0.3282348077718065
849,Netherlands,2002,176.113,0.271,0.68,10.932,0.169,1043.461,64770.995,1.605,16110000.0,650000000000.0,0.0,1.0,0.0,1.0,0.0,0.084539828186101,0.14717477726277278,0.07651186100902105,-0.3726851851851851,0.007464749792645794,0.06564031248299232,-0.3365026870607689
850,Netherlands,2003,179.565,0.281,0.661,11.084,0.171,1050.658,64851.445,1.647,16201000.0,638000000000.0,0.0,1.0,0.0,1.0,0.0,0.10579794931797892,0.15508711598167083,0.08259271633812229,-0.349537037037037,0.021472675329462607,0.06696391054010498,-0.3191401405539479
851,Netherlands,2004,181.382,0.279,0.637,11.137,0.167,1085.87,66670.985,1.668,16287000.0,651000000000.0,0.0,1.0,0.0,1.0,0.0,0.11698740647227278,0.19379897800332446,0.08833945873705312,-0.3541666666666666,0.026357017786379097,0.0968997664610354,-0.31045886730053746
852,Netherlands,2005,177.459,0.256,0.603,10.842,0.16,1108.312,67716.252,1.597,16367000.0,694000000000.0,0.0,1.0,0.0,1.0,0.0,0.09282877113033848,0.21847157846594947,0.09368526561977948,-0.4074074074074074,-0.0008294166436273469,0.11409694943634946,-0.3398098387763539
853,Netherlands,2006,172.687,0.237,0.569,10.504,0.159,1085.718,66041.24,1.489,16440000.0,729000000000.0,0.0,1.0,0.0,1.0,0.0,0.06344182036518164,0.19363187011319372,0.09856331440026729,-0.4513888888888889,-0.031978619482075504,0.08653893043273914,-0.3844563869367507
854,Netherlands,2007,172.587,0.222,0.552,10.455,0.156,1104.276,66897.467,1.419,16507000.0,778000000000.0,0.0,1.0,0.0,1.0,0.0,0.06282599993841795,0.21403442422536706,0.10304042766455061,-0.4861111111111111,-0.03649433231960195,0.10062594589137729,-0.41339396444811904
855,Netherlands,2008,175.482,0.225,0.549,10.592,0.161,1090.552,65822.765,1.396,16568000.0,781000000000.0,0.0,1.0,0.0,1.0,0.0,0.08065400129322295,0.19894634077696366,0.10711660541262946,-0.47916666666666663,-0.023868767855497217,0.08294448561573844,-0.42290202563042584
856,Netherlands,2009,170.168,0.227,0.541,10.235,0.158,1074.987,64657.001,1.435,16626000.0,749000000000.0,0.0,1.0,0.0,1.0,0.0,0.047929303815007644,0.18183427294875076,0.11099231540260608,-0.47453703703703703,-0.0567689613860475,0.0637648340874359,-0.4067796610169491
857,Netherlands,2010,182.118,0.247,0.55,10.916,0.16,1137.983,68212.133,1.542,16683000.0,738000000000.0,0.0,1.0,0.0,1.0,0.0,0.12151984481325248,0.2510916982559213,0.11480120280654861,-0.42824074074074076,0.005990231315086121,0.12225539726927818,-0.3625465068210004
858,Netherlands,2011,169.066,0.227,0.494,10.101,0.155,1089.511,65092.092,1.464,16738000.0,744000000000.0,0.0,1.0,0.0,1.0,0.0,0.04114296271207323,0.19780187160836946,0.11847644503842299,-0.47453703703703703,-0.06911805363560962,0.07092313865259718,-0.39479123604795374
859,Netherlands,2012,165.827,0.218,0.477,9.875,0.157,1054.118,62775.037,1.385,16792000.0,761000000000.0,0.0,1.0,0.0,1.0,0.0,0.021196539089201636,0.15889101927017824,0.12208486468426329,-0.49537037037037035,-0.08994562713114006,0.03280195162682615,-0.4274493592393551
860,Netherlands,2013,165.718,0.203,0.474,9.838,0.162,1022.849,60724.852,1.252,16844000.0,817000000000.0,0.0,1.0,0.0,1.0,0.0,0.020525294824029306,0.12451406784580346,0.12555963915803542,-0.5300925925925926,-0.09335545111049688,-0.0009285751938277706,-0.48243075651095496
861,Netherlands,2014,158.768,0.197,0.45,9.398,0.164,966.427,57208.709,1.201,16893000.0,805000000000.0,0.0,1.0,0.0,1.0,0.0,-0.02227422483603775,0.06248405878679676,0.1288339458737053,-0.5439814814814815,-0.1339047092433878,-0.05877767455157088,-0.503513848697809
862,Netherlands,2015,166.367,0.203,0.473,9.822,0.17,978.66,57778.958,1.192,16938000.0,821000000000.0,0.0,1.0,0.0,1.0,0.0,0.024521969393724787,0.07593294576029691,0.1318409622452389,-0.5300925925925926,-0.09482996958805655,-0.04939569234559875,-0.5072343943778421
863,Netherlands,2016,166.282,0.198,0.472,9.792,0.167,996.334,58673.459,1.188,16981000.0,839000000000.0,0.0,1.0,0.0,1.0,0.0,0.02399852203097589,0.09536363556407704,0.13471433344470432,-0.5416666666666666,-0.09759469173348087,-0.03467897655087685,-0.5088879702356346
864,New Zealand,1990,25.446,0.374,0.112,7.489,0.149,171.215,50386.916,2.513,3398000.0,68126371840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,New Zealand,1991,26.11,0.397,0.113,7.577,0.148,176.84,51317.449,2.688,3446000.0,65786654720.0,0.0,1.0,0.0,0.0,0.0,0.02609447457360677,0.032853429898081356,0.014125956444967627,0.06149732620320861,0.011750567498998542,0.018467750635899272,0.06963788300835666
866,New Zealand,1992,28.105,0.411,0.125,8.023,0.158,178.067,50832.764,2.604,3503000.0,68395048960.0,0.0,1.0,0.0,0.0,0.0,0.10449579501689849,0.04001985807318286,0.030900529723366685,0.0989304812834224,0.07130458005074106,0.008848487571654622,0.03621169916434548
867,New Zealand,1993,27.699,0.384,0.122,7.772,0.151,183.414,51463.019,2.543,3564000.0,72112357376.0,0.0,1.0,0.0,0.0,0.0,0.0885404385758076,0.07124959845807893,0.04885226603884638,0.026737967914438526,0.037788756843370325,0.0213567942915975,0.01193792280143265
868,New Zealand,1994,27.88,0.357,0.122,7.695,0.143,194.845,53780.003,2.493,3623000.0,78153285632.0,0.0,1.0,0.0,0.0,0.0,0.09565354083156478,0.13801360862073997,0.06621542083578576,-0.0454545454545455,0.027507010281746617,0.0673406366049472,-0.007958615200955041
869,New Zealand,1995,28.002,0.342,0.12,7.62,0.139,201.1,54721.106,2.453,3675000.0,81966850048.0,0.0,1.0,0.0,0.0,0.0,0.10044800754539013,0.17454662266740642,0.08151854031783402,-0.08556149732620313,0.017492322072372845,0.08601816392176101,-0.023875845602865122
870,New Zealand,1996,29.295,0.347,0.122,7.881,0.142,206.68,55603.928,2.447,3717000.0,84461658112.0,0.0,1.0,0.0,0.0,0.0,0.15126149493044094,0.2071372251263032,0.0938787522071807,-0.07219251336898402,0.05234343704099351,0.10353902191592759,-0.02626343016315155
871,New Zealand,1997,31.289,0.354,0.129,8.339,0.15,208.687,55620.314,2.36,3752000.0,88444821504.0,0.0,1.0,0.0,0.0,0.0,0.2296235164662422,0.21885932891393867,0.10417892878163626,-0.05347593582887705,0.11349979970623589,0.1038642253874002,-0.06088340628730602
872,New Zealand,1998,29.883,0.33,0.124,7.897,0.143,208.467,55091.789,2.3,3784000.0,90629595136.0,0.0,1.0,0.0,0.0,0.0,0.17436925253477942,0.2175743947668137,0.11359623307828134,-0.11764705882352937,0.05447990385899324,0.09337489518112202,-0.08475925189017114
873,New Zealand,1999,31.472,0.33,0.129,8.243,0.149,210.661,55175.839,2.208,3818000.0,95428698112.0,0.0,1.0,0.0,0.0,0.0,0.23681521653698026,0.23038869257950528,0.12360211889346674,-0.11764705882352937,0.10068099879823747,0.09504298695320036,-0.12136888181456416
874,New Zealand,2000,32.281,0.328,0.129,8.365,0.147,219.854,56971.847,2.235,3859000.0,98350137344.0,0.0,1.0,0.0,0.0,0.0,0.2686080326966909,0.2840814181000497,0.13566804002354327,-0.12299465240641708,0.11697155828548543,0.1306873197002175,-0.11062475129327498
875,New Zealand,2001,34.457,0.341,0.136,8.817,0.157,219.024,56045.061,2.169,3908000.0,101000000000.0,0.0,1.0,0.0,0.0,0.0,0.35412245539573994,0.27923371199953273,0.15008828722778106,-0.088235294117647,0.17732674589397787,0.11229393360768507,-0.13688818145642653
876,New Zealand,2002,34.638,0.33,0.134,8.74,0.153,226.981,57275.064,2.162,3963000.0,105000000000.0,0.0,1.0,0.0,0.0,0.0,0.3612355576514971,0.3257074438571386,0.1662742789876398,-0.11764705882352937,0.16704499933235417,0.13670509225053587,-0.13967369677676084
877,New Zealand,2003,36.352,0.34,0.134,9.038,0.165,220.418,54802.96,2.06,4022000.0,107000000000.0,0.0,1.0,0.0,0.0,0.0,0.4285938850899943,0.2873755220044973,0.18363743378457917,-0.09090909090909084,0.2068366938175992,0.08764267295104947,-0.18026263430163147
878,New Zealand,2004,35.94,0.333,0.126,8.809,0.158,228.079,55901.671,2.112,4080000.0,108000000000.0,0.0,1.0,0.0,0.0,0.0,0.41240273520396115,0.3321204333732442,0.2007062978222484,-0.10962566844919781,0.1762585124849779,0.1094481551520241,-0.15957023477914836
879,New Zealand,2005,37.571,0.342,0.128,9.086,0.17,221.262,53509.668,2.011,4135000.0,110000000000.0,0.0,1.0,0.0,0.0,0.0,0.4764992533207575,0.2923049966416494,0.21689228958210713,-0.08556149732620313,0.2132460942715984,0.06197545410399796,-0.19976124154397126
880,New Zealand,2006,37.466,0.335,0.123,8.95,0.167,223.87,53480.689,1.999,4186000.0,112000000000.0,0.0,1.0,0.0,0.0,0.0,0.4723728680342686,0.3075373068948398,0.23190111830488522,-0.1042780748663101,0.19508612631860053,0.06140032463983311,-0.20453641066454428
881,New Zealand,2007,36.56,0.302,0.117,8.637,0.163,223.665,52838.489,1.848,4233000.0,121000000000.0,0.0,1.0,0.0,0.0,0.0,0.43676805784799183,0.30633998189410966,0.2457327839905827,-0.19251336898395724,0.15329149419148091,0.04865495240867697,-0.2646239554317548
882,New Zealand,2008,37.592,0.308,0.118,8.787,0.167,224.721,52529.481,1.842,4278000.0,122000000000.0,0.0,1.0,0.0,0.0,0.0,0.47732453037805533,0.31250766580030953,0.2589758681577399,-0.17647058823529413,0.17332087061022847,0.042522249228351315,-0.2670115399920413
883,New Zealand,2009,34.762,0.274,0.11,8.041,0.155,223.81,51771.853,1.762,4323000.0,127000000000.0,0.0,1.0,0.0,0.0,0.0,0.3661086221803033,0.3071868703092603,0.272218952324897,-0.267379679144385,0.07370810522099085,0.02748604419448901,-0.2988460007958615
884,New Zealand,2010,34.958,0.263,0.106,7.999,0.151,231.217,52910.108,1.738,4370000.0,133000000000.0,0.0,1.0,0.0,0.0,0.0,0.3738112080484161,0.3504482667990539,0.28605061801059445,-0.29679144385026734,0.06809987982374147,0.050076333308432745,-0.3083963390370075
