,index,Country,Year,GHG
843,34999,Australia,1992,99.919
844,35000,Australia,1993,71.967
845,35001,Australia,1994,46.981
846,35002,Australia,1995,33.228
847,35003,Australia,1996,30.614
848,35004,Australia,1997,26.658
849,35005,Australia,1998,36.043
850,35006,Australia,1999,24.724
851,35007,Australia,2000,27.937
852,35008,Australia,2001,39.112
853,35009,Australia,2002,37.5
854,35010,Australia,2003,36.553
855,35011,Australia,2004,37.201
856,35012,Australia,2005,38.891
857,35013,Australia,2006,14.913
858,35014,Australia,2007,12.648
859,35015,Australia,2008,9.649
860,35016,Australia,2009,7.783
861,35017,Australia,2010,6.15
862,35018,Australia,2011,6.54
863,35019,Australia,2012,6.401
864,35020,Australia,2013,4.168
865,35021,Australia,2014,4.179
866,35022,Australia,2015,3.719
867,35023,Australia,2016,4.882
868,35024,Australia,2017,4.398
869,35025,Australia,2018,5.123
870,35428,Australia,1990,19.948
871,35429,Australia,1991,19.719
872,35430,Australia,1992,18.888
873,35431,Australia,1993,18.409
874,35432,Australia,1994,18.434
875,35433,Australia,1995,17.298
876,35434,Australia,1996,17.49
877,35435,Australia,1997,17.294
878,35436,Australia,1998,16.775
879,35437,Australia,1999,16.597
880,35438,Australia,2000,16.865
881,35439,Australia,2001,16.408
882,35440,Australia,2002,16.261
883,35441,Australia,2003,15.116
884,35442,Australia,2004,15.265
885,35443,Australia,2005,15.214
886,35444,Australia,2006,14.798
887,35445,Australia,2007,13.904
888,35446,Australia,2008,13.344
889,35447,Australia,2009,13.314
890,35448,Australia,2010,12.975
891,35449,Australia,2011,13.774
892,35450,Australia,2012,13.984
893,35451,Australia,2013,14.274
894,35452,Australia,2014,14.487
895,35453,Australia,2015,13.746
896,35454,Australia,2016,13.323
897,35455,Australia,2017,13.837
898,35456,Australia,2018,13.545
899,35732,Australia,1990,8.796
900,35733,Australia,1991,8.824
901,35734,Australia,1992,9.247
902,35735,Australia,1993,8.876
903,35736,Australia,1994,8.321
904,35737,Australia,1995,8.465
905,35738,Australia,1996,8.419
906,35739,Australia,1997,8.794
907,35740,Australia,1998,8.617
908,35741,Australia,1999,7.829
909,35742,Australia,2000,8.255
910,35743,Australia,2001,8.052
911,35744,Australia,2002,7.726
912,35745,Australia,2003,7.417
913,35746,Australia,2004,7.247
914,35747,Australia,2005,7.398
915,35748,Australia,2006,7.557
916,35749,Australia,2007,7.861
917,35750,Australia,2008,7.859
918,35751,Australia,2009,7.795
919,35752,Australia,2010,7.895
920,35753,Australia,2011,7.714
921,35754,Australia,2012,7.758
922,35755,Australia,2013,7.922
923,35756,Australia,2014,7.766
924,35757,Australia,2015,8.502
925,35758,Australia,2016,8.827
926,35759,Australia,2017,9.177
927,35760,Australia,2018,9.757
928,36912,Australia,1990,14.446
929,36913,Australia,1991,14.272
930,36914,Australia,1992,14.368
931,36915,Australia,1993,14.722
932,36916,Australia,1994,15.075
933,36917,Australia,1995,15.551
934,36918,Australia,1996,15.705
935,36919,Australia,1997,15.573
936,36920,Australia,1998,15.16
937,36921,Australia,1999,15.166
938,36922,Australia,2000,15.147
939,36923,Australia,2001,14.908
940,36924,Australia,2002,15.1
941,36925,Australia,2003,15.549
942,36926,Australia,2004,15.601
943,36927,Australia,2005,15.623
944,36928,Australia,2006,15.732
945,36929,Australia,2007,15.917
946,36930,Australia,2008,16.002
947,36931,Australia,2009,16.05
948,36932,Australia,2010,16.429
949,36933,Australia,2011,16.852
950,36934,Australia,2012,16.882
951,36935,Australia,2013,17.228
952,36936,Australia,2014,17.582
953,36937,Australia,2015,17.709
954,36938,Australia,2016,17.59
955,36939,Australia,2017,17.759
956,36940,Australia,2018,18.062
957,37288,Australia,1990,69.215
958,37289,Australia,1991,69.651
959,37290,Australia,1992,70.5
960,37291,Australia,1993,71.092
961,37292,Australia,1994,71.244
962,37293,Australia,1995,72.667
963,37294,Australia,1996,73.068
964,37295,Australia,1997,73.539
965,37296,Australia,1998,74.229
966,37297,Australia,1999,74.395
967,37298,Australia,2000,74.482
968,37299,Australia,2001,74.79
969,37300,Australia,2002,74.843
970,37301,Australia,2003,75.711
971,37302,Australia,2004,75.675
972,37303,Australia,2005,75.994
973,37304,Australia,2006,76.511
974,37305,Australia,2007,77.02
975,37306,Australia,2008,77.516
976,37307,Australia,2009,77.925
977,37308,Australia,2010,77.603
978,37309,Australia,2011,76.857
979,37310,Australia,2012,77.483
980,37311,Australia,2013,77.508
981,37312,Australia,2014,77.168
982,37313,Australia,2015,77.876
983,37314,Australia,2016,78.373
984,37315,Australia,2017,77.937
985,37316,Australia,2018,78.053
986,38191,Australia,1990,3.672
987,38192,Australia,1991,3.702
988,38193,Australia,1992,3.769
989,38194,Australia,1993,3.871
990,38195,Australia,1994,3.841
991,38196,Australia,1995,3.908
992,38197,Australia,1996,3.915
993,38198,Australia,1997,3.853
994,38199,Australia,1998,3.778
995,38200,Australia,1999,3.73
996,38201,Australia,2000,3.724
997,38202,Australia,2001,3.834
998,38203,Australia,2002,3.82
999,38204,Australia,2003,3.929
1000,38205,Australia,2004,3.779
1001,38206,Australia,2005,3.815
1002,38207,Australia,2006,3.812
1003,38208,Australia,2007,3.739
1004,38209,Australia,2008,3.777
1005,38210,Australia,2009,3.784
1006,38211,Australia,2010,3.872
1007,38212,Australia,2011,3.935
1008,38213,Australia,2012,4.0
1009,38214,Australia,2013,4.152
1010,38215,Australia,2014,4.269
1011,38216,Australia,2015,4.321
1012,38217,Australia,2016,4.394
1013,38218,Australia,2017,4.432
1014,38219,Australia,2018,4.47
1015,39504,Australia,1990,100.0
1016,39505,Australia,1991,99.94
1017,39506,Australia,1992,99.484
1018,39507,Australia,1993,96.571
1019,39508,Australia,1994,93.931
1020,39509,Australia,1995,92.583
1021,39510,Australia,1996,92.742
1022,39511,Australia,1997,95.028
1023,39512,Australia,1998,94.188
1024,39513,Australia,1999,90.867
1025,39514,Australia,2000,93.822
1026,39515,Australia,2001,92.697
1027,39516,Australia,2002,91.256
1028,39517,Australia,2003,86.88
1029,39518,Australia,2004,88.598
1030,39519,Australia,2005,89.971
1031,39520,Australia,2006,89.517
1032,39521,Australia,2007,89.293
1033,39522,Australia,2008,87.917
1034,39523,Australia,2009,87.141
1035,39524,Australia,2010,85.429
1036,39525,Australia,2011,87.053
1037,39526,Australia,2012,86.754
1038,39527,Australia,2013,86.2
1039,39528,Australia,2014,84.474
1040,39529,Australia,2015,84.713
1041,39530,Australia,2016,85.119
1042,39531,Australia,2017,86.966
1043,39532,Australia,2018,88.06
1044,39848,Australia,1990,33.671
1045,39849,Australia,1991,34.347
1046,39850,Australia,1992,34.785
1047,39851,Australia,1993,35.163
1048,39852,Australia,1994,35.35
1049,39853,Australia,1995,36.005
1050,39854,Australia,1996,36.416
1051,39855,Australia,1997,36.904
1052,39856,Australia,1998,38.507
1053,39857,Australia,1999,39.56
1054,39858,Australia,2000,39.266
1055,39859,Australia,2001,40.129
1056,39860,Australia,2002,40.265
1057,39861,Australia,2003,40.815
1058,39862,Australia,2004,41.152
1059,39863,Australia,2005,41.136
1060,39864,Australia,2006,41.629
1061,39865,Australia,2007,41.727
1062,39866,Australia,2008,41.762
1063,39867,Australia,2009,42.693
1064,39868,Australia,2010,41.891
1065,39869,Australia,2011,40.648
1066,39870,Australia,2012,40.805
1067,39871,Australia,2013,39.434
1068,39872,Australia,2014,38.611
1069,39873,Australia,2015,39.279
1070,39874,Australia,2016,39.891
1071,39875,Australia,2017,39.202
1072,39876,Australia,2018,38.319
1073,43584,Australia,1990,8.531
1074,43585,Australia,1991,8.401
1075,43586,Australia,1992,8.215
1076,43587,Australia,1993,8.343
1077,43588,Australia,1994,8.526
1078,43589,Australia,1995,8.579
1079,43590,Australia,1996,8.439
1080,43591,Australia,1997,8.236
1081,43592,Australia,1998,8.018
1082,43593,Australia,1999,7.977
1083,43594,Australia,2000,7.96
1084,43595,Australia,2001,7.737
1085,43596,Australia,2002,7.813
1086,43597,Australia,2003,7.888
1087,43598,Australia,2004,7.784
1088,43599,Australia,2005,7.903
1089,43600,Australia,2006,7.658
1090,43601,Australia,2007,7.623
1091,43602,Australia,2008,7.96
1092,43603,Australia,2009,7.449
1093,43604,Australia,2010,7.352
1094,43605,Australia,2011,7.542
1095,43606,Australia,2012,7.878
1096,43607,Australia,2013,8.601
1097,43608,Australia,2014,8.746
1098,43609,Australia,2015,7.889
1099,43610,Australia,2016,7.465
1100,43611,Australia,2017,7.2
1101,43612,Australia,2018,7.297
1102,44823,Australia,1990,100.0
1103,44824,Australia,1991,108.516
1104,44825,Australia,1992,117.026
1105,44826,Australia,1993,125.53
1106,44827,Australia,1994,134.026
1107,44828,Australia,1995,143.369
1108,44829,Australia,1996,131.075
1109,44830,Australia,1997,120.953
1110,44831,Australia,1998,108.908
1111,44832,Australia,1999,95.797
1112,44833,Australia,2000,96.313
1113,44834,Australia,2001,99.2
1114,44835,Australia,2002,102.056
1115,44836,Australia,2003,103.879
1116,44837,Australia,2004,104.581
1117,44838,Australia,2005,88.963
1118,44839,Australia,2006,84.362
1119,44840,Australia,2007,79.401
1120,44841,Australia,2008,74.05
1121,44842,Australia,2009,66.645
1122,44843,Australia,2010,64.719
1123,44844,Australia,2011,63.831
1124,44845,Australia,2012,66.873
1125,44846,Australia,2013,64.305
1126,44847,Australia,2014,70.352
1127,44848,Australia,2015,77.502
1128,44849,Australia,2016,84.47
1129,44850,Australia,2017,86.142
1130,44851,Australia,2018,103.615
1131,45978,Australia,1990,4.712
1132,45979,Australia,1991,4.696
1133,45980,Australia,1992,4.592
1134,45981,Australia,1993,4.55
1135,45982,Australia,1994,4.389
1136,45983,Australia,1995,4.295
1137,45984,Australia,1996,3.859
1138,45985,Australia,1997,3.698
1139,45986,Australia,1998,3.416
1140,45987,Australia,1999,3.395
1141,45988,Australia,2000,3.2
1142,45989,Australia,2001,3.194
1143,45990,Australia,2002,3.192
1144,45991,Australia,2003,2.968
1145,45992,Australia,2004,2.791
1146,45993,Australia,2005,2.734
1147,45994,Australia,2006,2.671
1148,45995,Australia,2007,2.704
1149,45996,Australia,2008,2.773
1150,45997,Australia,2009,2.738
1151,45998,Australia,2010,2.816
1152,45999,Australia,2011,2.688
1153,46000,Australia,2012,2.402
1154,46001,Australia,2013,2.331
1155,46002,Australia,2014,2.367
1156,46003,Australia,2015,2.239
1157,46004,Australia,2016,2.294
1158,46005,Australia,2017,2.273
1159,46006,Australia,2018,2.274
1160,46119,Australia,1990,100.0
1161,46120,Australia,1991,100.0
1162,46121,Australia,1992,93.578
1163,46122,Australia,1993,128.441
1164,46123,Australia,1994,72.11
1165,46124,Australia,1995,70.474
1166,46125,Australia,1996,29.071
1167,46126,Australia,1997,49.501
1168,46127,Australia,1998,70.071
1169,46128,Australia,1999,96.48
1170,46129,Australia,2000,113.285
1171,46130,Australia,2001,161.938
1172,46131,Australia,2002,205.372
1173,46132,Australia,2003,251.206
1174,46133,Australia,2004,299.515
1175,46134,Australia,2005,351.149
1176,46135,Australia,2006,362.656
1177,46136,Australia,2007,425.792
1178,46137,Australia,2008,481.438
1179,46138,Australia,2009,569.184
1180,46139,Australia,2010,608.711
1181,46140,Australia,2011,641.533
1182,46141,Australia,2012,635.641
1183,46142,Australia,2013,692.063
1184,46143,Australia,2014,756.579
1185,46144,Australia,2015,827.926
1186,46145,Australia,2016,840.851
1187,46146,Australia,2017,820.248
1188,46147,Australia,2018,841.035
1189,49621,Australia,1990,100.0
1190,49622,Australia,1991,97.62
1191,49623,Australia,1992,96.422
1192,49624,Australia,1993,99.366
1193,49625,Australia,1994,102.37
1194,49626,Australia,1995,97.786
1195,49627,Australia,1996,105.726
1196,49628,Australia,1997,110.723
1197,49629,Australia,1998,112.261
1198,49630,Australia,1999,115.368
1199,49631,Australia,2000,121.507
1200,49632,Australia,2001,123.515
1201,49633,Australia,2002,126.816
1202,49634,Australia,2003,119.335
1203,49635,Australia,2004,129.863
1204,49636,Australia,2005,130.465
1205,49637,Australia,2006,130.023
1206,49638,Australia,2007,120.195
1207,49639,Australia,2008,121.915
1208,49640,Australia,2009,124.348
1209,49641,Australia,2010,123.673
1210,49642,Australia,2011,128.485
1211,49643,Australia,2012,130.636
1212,49644,Australia,2013,123.298
1213,49645,Australia,2014,126.091
1214,49646,Australia,2015,122.709
1215,49647,Australia,2016,122.763
1216,49648,Australia,2017,133.425
1217,49649,Australia,2018,126.202
1218,50553,Australia,1990,0.1
1219,50554,Australia,1991,0.105
1220,50555,Australia,1992,0.116
1221,50556,Australia,1993,0.117
1222,50557,Australia,1994,0.131
1223,50558,Australia,1995,0.159
1224,50559,Australia,1996,0.175
1225,50560,Australia,1997,0.179
1226,50561,Australia,1998,0.15
1227,50562,Australia,1999,0.132
1228,50563,Australia,2000,0.13
1229,50564,Australia,2001,0.129
1230,50565,Australia,2002,0.118
1231,50566,Australia,2003,0.112
1232,50567,Australia,2004,0.112
1233,50568,Australia,2005,0.118
1234,50569,Australia,2006,0.123
1235,50570,Australia,2007,0.154
1236,50571,Australia,2008,0.157
1237,50572,Australia,2009,0.153
1238,50573,Australia,2010,0.165
1239,50574,Australia,2011,0.166
1240,50575,Australia,2012,0.16
1241,50576,Australia,2013,0.17
1242,50577,Australia,2014,0.194
1243,50578,Australia,2015,0.176
1244,50579,Australia,2016,0.205
1245,50580,Australia,2017,0.167
1246,50581,Australia,2018,0.148
1247,50959,Australia,1990,100.0
1248,50960,Australia,1991,100.52
1249,50961,Australia,1992,102.33
1250,50962,Australia,1993,103.883
1251,50963,Australia,1994,105.599
1252,50964,Australia,1995,109.692
1253,50965,Australia,1996,112.189
1254,50966,Australia,1997,115.218
1255,50967,Australia,1998,120.206
1256,50968,Australia,1999,123.575
1257,50969,Australia,2000,125.777
1258,50970,Australia,2001,128.462
1259,50971,Australia,2002,130.092
1260,50972,Australia,2003,132.792
1261,50973,Australia,2004,137.633
1262,50974,Australia,2005,138.822
1263,50975,Australia,2006,141.037
1264,50976,Australia,2007,143.609
1265,50977,Australia,2008,145.252
1266,50978,Australia,2009,146.346
1267,50979,Australia,2010,145.642
1268,50980,Australia,2011,145.164
1269,50981,Australia,2012,146.002
1270,50982,Australia,2013,142.927
1271,50983,Australia,2014,141.552
1272,50984,Australia,2015,144.224
1273,50985,Australia,2016,147.628
1274,50986,Australia,2017,149.088
1275,50987,Australia,2018,149.396
1276,51445,Australia,1990,6.125
1277,51446,Australia,1991,5.934
1278,51447,Australia,1992,6.02
1279,51448,Australia,1993,5.948
1280,51449,Australia,1994,5.933
1281,51450,Australia,1995,5.741
1282,51451,Australia,1996,5.583
1283,51452,Australia,1997,5.469
1284,51453,Australia,1998,5.58
1285,51454,Australia,1999,5.613
1286,51455,Australia,2000,5.453
1287,51456,Australia,2001,5.608
1288,51457,Australia,2002,5.703
1289,51458,Australia,2003,6.205
1290,51459,Australia,2004,6.27
1291,51460,Australia,2005,6.058
1292,51461,Australia,2006,6.02
1293,51462,Australia,2007,6.372
1294,51463,Australia,2008,6.367
1295,51464,Australia,2009,6.023
1296,51465,Australia,2010,6.605
1297,51466,Australia,2011,6.68
1298,51467,Australia,2012,6.132
1299,51468,Australia,2013,5.887
1300,51469,Australia,2014,5.978
1301,51470,Australia,2015,6.139
1302,51471,Australia,2016,6.011
1303,51472,Australia,2017,5.953
1304,51473,Australia,2018,6.128
1305,261,Austria,1990,78492.612
1306,262,Austria,1991,82157.139
1307,263,Austria,1992,75523.998
1308,264,Austria,1993,75771.054
1309,265,Austria,1994,76016.828
1310,266,Austria,1995,79382.99
1311,267,Austria,1996,82605.495
1312,268,Austria,1997,82175.956
1313,269,Austria,1998,81511.962
1314,270,Austria,1999,79931.075
1315,271,Austria,2000,80261.987
1316,272,Austria,2001,84151.509
1317,273,Austria,2002,85906.916
1318,274,Austria,2003,91545.238
1319,275,Austria,2004,91139.806
1320,276,Austria,2005,92427.269
1321,277,Austria,2006,90022.83
1322,278,Austria,2007,87337.769
1323,279,Austria,2008,86747.757
1324,280,Austria,2009,80163.13
1325,281,Austria,2010,84612.839
1326,282,Austria,2011,82286.887
1327,283,Austria,2012,79528.787
1328,284,Austria,2013,79971.975
1329,285,Austria,2014,76346.007
1330,286,Austria,2015,78509.783
1331,287,Austria,2016,79467.291
1332,288,Austria,2017,82023.358
1333,289,Austria,2018,78950.336
1334,290,Austria,1990,100.0
1335,291,Austria,1991,104.669
1336,292,Austria,1992,96.218
1337,293,Austria,1993,96.533
1338,294,Austria,1994,96.846
1339,295,Austria,1995,101.134
1340,296,Austria,1996,105.24
1341,297,Austria,1997,104.693
1342,298,Austria,1998,103.847
1343,299,Austria,1999,101.833
1344,300,Austria,2000,102.254
1345,301,Austria,2001,107.209
1346,302,Austria,2002,109.446
1347,303,Austria,2003,116.629
1348,304,Austria,2004,116.113
1349,305,Austria,2005,117.753
1350,306,Austria,2006,114.69
1351,307,Austria,2007,111.269
1352,308,Austria,2008,110.517
1353,309,Austria,2009,102.128
1354,310,Austria,2010,107.797
1355,311,Austria,2011,104.834
1356,312,Austria,2012,101.32
1357,313,Austria,2013,101.885
1358,314,Austria,2014,97.265
1359,315,Austria,2015,100.022
1360,316,Austria,2016,101.242
1361,317,Austria,2017,104.498
1362,318,Austria,2018,100.583
1363,319,Austria,1990,10.162
1364,320,Austria,1991,10.57
1365,321,Austria,1992,9.644
1366,322,Austria,1993,9.601
1367,323,Austria,1994,9.565
1368,324,Austria,1995,9.935
1369,325,Austria,1996,10.303
1370,326,Austria,1997,10.23
1371,327,Austria,1998,10.137
1372,328,Austria,1999,9.928
1373,329,Austria,2000,9.947
1374,330,Austria,2001,10.392
1375,331,Austria,2002,10.561
1376,332,Austria,2003,11.197
1377,333,Austria,2004,11.092
